source_file,source_filename,processor,service_type,company_account,merchant_account,psp_reference,payment_method,record_date,dispute_date,dispute_date_timezone,dispute_end_date,dispute_end_date_timezone,dispute_amount,dispute_currency,dispute_amount_usd,fx_rate_used,scheme_code,reason_code,record_type,dispute_psp_reference,dispute_reason,risk_scoring,payment_date,payment_date_timezone,payment_amount,shopper_interaction,shopper_country,iban,bic,issuer_country,issuer_id,3d_directory_response,3d_authentication_response,cvc2_response,avs_response,dispute_auto_defended
Ingenico/TenUK1_USD/dispute_report_2024_04_30.json,dispute_report_2024_04_30.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,G9KW3225DKLH4FG2,mc,2024-04-30,30-04-2024 01:31:42,BST,09-06-2024 01:31:42,BST,126.82,USD,126.82,1.0,mc,4837,Chargeback,DJ37Q5NMNM5DP4G2,No Cardholder Authorisation,75,07-02-2024 19:03:04,GMT,646.5,Ecommerce,MY,,,DE,540187,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_30.json,dispute_report_2024_04_30.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ML2KZJQQZRB99VB2,mc,2024-04-30,30-04-2024 01:31:42,BST,09-06-2024 01:31:42,BST,123.07,GBP,157.86,0.7796,mc,4837,Chargeback,NJ37Q5NMNM5DP4G2,No Cardholder Authorisation,50,07-02-2024 18:45:47,GMT,627.4,Ecommerce,MY,,,DE,540187,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZRZG97N2FHSFQ632,mc,2024-03-22,22-03-2024 01:31:22,GMT,01-05-2024 01:31:22,BST,357.59,USD,357.59,1.0,mc,4837,NotificationOfChargeback,XHBSHLPQXGQDPPH2,No Cardholder Authorisation,30,10-02-2024 17:40:15,GMT,3180.7,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,TX5W37H753PH2C52,mc,2024-03-22,22-03-2024 01:31:22,GMT,01-05-2024 01:31:22,BST,327.94,JPY,2.32,141.11,mc,4837,NotificationOfChargeback,BHBSHLPQXGQDPPH2,No Cardholder Authorisation,85,10-02-2024 18:26:39,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZWL2P4BSWF2XRP52,mc,2024-03-22,22-03-2024 01:31:23,GMT,01-05-2024 01:31:23,BST,327.94,GBP,422.44,0.7763,mc,4837,NotificationOfChargeback,SJBSHLPQXGQDPPH2,No Cardholder Authorisation,15,10-02-2024 17:26:36,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MC8S8C8JBPBHMC53,mc,2024-03-22,22-03-2024 01:31:23,GMT,01-05-2024 01:31:23,BST,334.88,EUR,358.89,0.9331,mc,4837,NotificationOfChargeback,JJBSHLPQXGQDPPH2,No Cardholder Authorisation,60,10-02-2024 18:05:56,GMT,2978.73,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MC8S8C8JBPBHMC53,mc,2024-03-22,22-03-2024 01:31:23,GMT,01-05-2024 01:31:23,BST,334.88,JPY,2.37,141.11,mc,4837,Chargeback,JJBSHLPQXGQDPPH2,No Cardholder Authorisation,60,10-02-2024 18:05:56,GMT,2978.73,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZRZG97N2FHSFQ632,mc,2024-03-22,22-03-2024 01:31:22,GMT,01-05-2024 01:31:22,BST,357.59,USD,357.59,1.0,mc,4837,Chargeback,XHBSHLPQXGQDPPH2,No Cardholder Authorisation,30,10-02-2024 17:40:15,GMT,3180.7,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZWL2P4BSWF2XRP52,mc,2024-03-22,22-03-2024 01:31:23,GMT,01-05-2024 01:31:23,BST,327.94,GBP,422.44,0.7763,mc,4837,Chargeback,SJBSHLPQXGQDPPH2,No Cardholder Authorisation,15,10-02-2024 17:26:36,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,TX5W37H753PH2C52,mc,2024-03-22,22-03-2024 01:31:22,GMT,01-05-2024 01:31:22,BST,327.94,JPY,2.32,141.11,mc,4837,Chargeback,BHBSHLPQXGQDPPH2,No Cardholder Authorisation,85,10-02-2024 18:26:39,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_22.json,dispute_report_2024_03_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LS3GZ658V3MGX632,mc,2024-03-22,16-03-2024 09:32:52,GMT,25-04-2024 09:32:52,BST,129.19,EUR,138.45,0.9331,mc,4853,ChargebackReversed,WZHDJQ2G63CCH4G2,Cardholder dispute,0,23-02-2024 22:49:47,GMT,129.19,Ecommerce,US,,,US,521307,,,1,7,True
Ingenico/TenUK1_USD/dispute_report_2024_03_18.json,dispute_report_2024_03_18.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,R966C7NPD2TXZP52,visa,2024-03-18,14-03-2024 16:19:21,GMT,01-04-2024 16:19:21,BST,106.8,GBP,140.67,0.7592,visa,10.4,Chargeback,ZFHF9R46MM5DP4G2,Other Fraud-Card Absent Environment,75,14-02-2024 21:39:38,GMT,306.62,Ecommerce,ES,,,SG,411911,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_18.json,dispute_report_2024_03_18.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FNLDZSNZ3NNNWPG2,visa,2024-03-18,14-03-2024 16:19:21,GMT,01-04-2024 16:19:21,BST,109.3,USD,109.3,1.0,visa,10.4,Chargeback,DFHF9R46MM5DP4G2,Other Fraud-Card Absent Environment,50,14-02-2024 21:35:46,GMT,313.79,Ecommerce,ES,,,SG,411911,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_06_17.json,dispute_report_2024_06_17.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RK5FBD6F83PH2C52,mc,2024-06-17,13-06-2024 01:32:01,BST,23-07-2024 01:32:01,BST,295.47,USD,295.47,1.0,mc,4853,ChargebackReversed,CML7MBH993CCH4G2,Cardholder dispute,25,20-05-2024 20:28:47,BST,295.47,Ecommerce,US,,,US,546630,C,Y,1,6,True
Ingenico/TenUK1_USD/dispute_report_2024_03_14.json,dispute_report_2024_03_14.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FNLDZSNZ3NNNWPG2,visa,2024-03-14,14-03-2024 16:19:21,GMT,01-04-2024 16:19:21,BST,109.3,GBP,136.62,0.8,visa,10.4,NotificationOfChargeback,DFHF9R46MM5DP4G2,Other Fraud-Card Absent Environment,50,14-02-2024 21:35:46,GMT,313.79,Ecommerce,ES,,,SG,411911,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_14.json,dispute_report_2024_03_14.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,R966C7NPD2TXZP52,visa,2024-03-14,14-03-2024 16:19:21,GMT,01-04-2024 16:19:21,BST,106.8,JPY,0.73,145.33,visa,10.4,NotificationOfChargeback,ZFHF9R46MM5DP4G2,Other Fraud-Card Absent Environment,75,14-02-2024 21:39:38,GMT,306.62,Ecommerce,ES,,,SG,411911,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_14.json,dispute_report_2024_03_14.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,X235R32Z6HBLX453,mc,2024-03-14,14-03-2024 19:11:03,GMT,22-08-2024 22:05:26,BST,114.84,EUR,126.78,0.9058,mc,6.0,NotificationOfFraud,P7W43MLD63CCH4G2,Card Not Present Fraud,50,22-02-2024 22:05:26,GMT,114.84,Ecommerce,MY,,,BD,530218,,,1,0,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RNDPJVX26KGTK2C2,mc,2024-04-29,29-04-2024 01:31:35,BST,08-06-2024 01:31:35,BST,79.68,JPY,0.56,141.62,mc,4837,NotificationOfChargeback,N4FTS2RLNM5DP4G2,No Cardholder Authorisation,75,05-03-2024 10:10:55,GMT,407.11,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,F9V2LLBC7HBLX453,mc,2024-04-29,29-04-2024 01:31:36,BST,08-06-2024 01:31:36,BST,81.9,JPY,0.58,141.62,mc,4837,NotificationOfChargeback,L5FTS2RLNM5DP4G2,No Cardholder Authorisation,35,05-03-2024 09:57:45,GMT,418.44,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,HF94BF5V5LN95B53,mc,2024-04-29,29-04-2024 01:31:37,BST,08-06-2024 01:31:37,BST,74.72,EUR,79.93,0.9348,mc,4837,NotificationOfChargeback,T5FTS2RLNM5DP4G2,No Cardholder Authorisation,60,05-03-2024 10:04:03,GMT,381.78,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,F9V2LLBC7HBLX453,mc,2024-04-29,29-04-2024 01:31:36,BST,08-06-2024 01:31:36,BST,81.9,EUR,87.61,0.9348,mc,4837,Chargeback,L5FTS2RLNM5DP4G2,No Cardholder Authorisation,35,05-03-2024 09:57:45,GMT,418.44,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,RNDPJVX26KGTK2C2,mc,2024-04-29,29-04-2024 01:31:35,BST,08-06-2024 01:31:35,BST,79.68,EUR,85.24,0.9348,mc,4837,Chargeback,N4FTS2RLNM5DP4G2,No Cardholder Authorisation,75,05-03-2024 10:10:55,GMT,407.11,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_29.json,dispute_report_2024_04_29.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,HF94BF5V5LN95B53,mc,2024-04-29,29-04-2024 01:31:37,BST,08-06-2024 01:31:37,BST,74.72,GBP,93.54,0.7988,mc,4837,Chargeback,T5FTS2RLNM5DP4G2,No Cardholder Authorisation,60,05-03-2024 10:04:03,GMT,381.78,Ecommerce,MY,,,FR,528889,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_13.json,dispute_report_2024_04_13.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZPCTGKC6RBHVM232,visa,2024-04-13,13-04-2024 16:26:06,BST,06-09-2024 17:48:19,BST,72.81,GBP,92.96,0.7832,visa,6,NotificationOfFraud,SKWW3DXGZGQDPPH2,Fraudulent Use of Account Number,50,06-03-2024 17:48:19,GMT,92.41,Ecommerce,BR,,,FR,497707,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_13.json,dispute_report_2024_04_13.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MT3P7WCN4NNNWPG2,visa,2024-04-13,13-04-2024 16:26:12,BST,06-09-2024 17:43:44,BST,62.69,USD,62.69,1.0,visa,6,NotificationOfFraud,SQH99QCC73CCH4G2,Fraudulent Use of Account Number,50,06-03-2024 17:43:44,GMT,79.57,Ecommerce,BR,,,FR,497707,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_21.json,dispute_report_2024_03_21.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZRZG97N2FHSFQ632,mc,2024-03-21,21-03-2024 19:10:59,GMT,10-08-2024 17:40:15,BST,3180.7,USD,3180.7,1.0,mc,6,NotificationOfFraud,ZR6LWBVL63CCH4G2,Card Not Present Fraud,30,10-02-2024 17:40:15,GMT,3180.7,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_21.json,dispute_report_2024_03_21.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZWL2P4BSWF2XRP52,mc,2024-03-21,21-03-2024 19:11:03,GMT,10-08-2024 17:26:36,BST,2917.0,EUR,3218.58,0.9063,mc,6,NotificationOfFraud,WV6LWBVL63CCH4G2,Card Not Present Fraud,15,10-02-2024 17:26:36,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_21.json,dispute_report_2024_03_21.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MC8S8C8JBPBHMC53,mc,2024-03-21,21-03-2024 19:11:19,GMT,10-08-2024 18:05:56,BST,2978.73,GBP,3909.61,0.7619,mc,6,NotificationOfFraud,SR27TXGQXGQDPPH2,Card Not Present Fraud,60,10-02-2024 18:05:56,GMT,2978.73,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_21.json,dispute_report_2024_03_21.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,TX5W37H753PH2C52,mc,2024-03-21,21-03-2024 19:11:19,GMT,10-08-2024 18:26:39,BST,2917.0,JPY,20.78,140.4,mc,6,NotificationOfFraud,DS27TXGQXGQDPPH2,Card Not Present Fraud,85,10-02-2024 18:26:39,GMT,2917.0,Ecommerce,MY,,,PL,516876,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_25.json,dispute_report_2024_04_25.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MT3P7WCN4NNNWPG2,visa,2024-04-25,23-04-2024 16:11:06,BST,11-05-2024 16:11:06,BST,73.41,USD,73.41,1.0,visa,10.4,Chargeback,B79NBHBN73CCH4G2,Other Fraud-Card Absent Environment,50,06-03-2024 17:43:44,GMT,79.57,Ecommerce,BR,,,FR,497707,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,DNSLMWCKNJZWJ753,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,71.18,JPY,0.48,146.77,mc,4837,NotificationOfChargeback,LVP4GMB673CCH4G2,No Cardholder Authorisation,90,03-03-2024 21:36:12,GMT,103.24,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,J3FGJRJ98F38P953,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,77.66,EUR,83.69,0.9279,mc,4837,NotificationOfChargeback,Z5CVFMB673CCH4G2,No Cardholder Authorisation,75,03-03-2024 21:39:42,GMT,112.65,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WDQVRRLZ5KGTK2C2,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,77.35,EUR,83.36,0.9279,mc,4837,NotificationOfChargeback,NTP4GMB673CCH4G2,No Cardholder Authorisation,90,03-03-2024 21:45:19,GMT,112.2,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,J3FGJRJ98F38P953,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,77.66,USD,77.66,1.0,mc,4837,Chargeback,Z5CVFMB673CCH4G2,No Cardholder Authorisation,75,03-03-2024 21:39:42,GMT,112.65,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,WDQVRRLZ5KGTK2C2,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,77.35,EUR,83.36,0.9279,mc,4837,Chargeback,NTP4GMB673CCH4G2,No Cardholder Authorisation,90,03-03-2024 21:45:19,GMT,112.2,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_08.json,dispute_report_2024_04_08.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,DNSLMWCKNJZWJ753,mc,2024-04-08,08-04-2024 01:31:15,BST,18-05-2024 01:31:15,BST,71.18,EUR,76.71,0.9279,mc,4837,Chargeback,LVP4GMB673CCH4G2,No Cardholder Authorisation,90,03-03-2024 21:36:12,GMT,103.24,Ecommerce,MY,,,FR,513668,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_04_24.json,dispute_report_2024_04_24.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,ZPCTGKC6RBHVM232,visa,2024-04-24,20-04-2024 16:03:58,BST,08-05-2024 16:03:58,BST,85.26,EUR,90.51,0.942,visa,10.4,Chargeback,TZP743MK73CCH4G2,Other Fraud-Card Absent Environment,50,06-03-2024 17:48:19,GMT,92.41,Ecommerce,BR,,,FR,497707,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,X9X4J5G95LN95B53,visa,2024-03-20,20-03-2024 16:26:25,GMT,15-08-2024 19:17:18,BST,131.2,GBP,172.45,0.7608,visa,6,NotificationOfFraud,GXGZHCVK63CCH4G2,Fraudulent Use of Account Number,15,15-02-2024 19:17:18,GMT,164.37,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,S3GGTQF4XFNR8HG2,visa,2024-03-20,20-03-2024 16:26:26,GMT,15-08-2024 21:05:51,BST,115.96,JPY,0.81,142.66,visa,6,NotificationOfFraud,BZGZHCVK63CCH4G2,Fraudulent Use of Account Number,85,15-02-2024 21:05:51,GMT,145.28,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,Q6CPSVN8DKXMMM52,visa,2024-03-20,20-03-2024 16:26:32,GMT,15-08-2024 19:25:45,BST,116.28,EUR,127.79,0.9099,visa,6,NotificationOfFraud,Z76DCMHCMM5DP4G2,Fraudulent Use of Account Number,15,15-02-2024 19:25:45,GMT,145.67,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FBZPNB4VD2HSGHG2,visa,2024-03-20,20-03-2024 16:26:35,GMT,15-08-2024 22:19:38,BST,128.21,GBP,168.52,0.7608,visa,6,NotificationOfFraud,GJ6DCMHCMM5DP4G2,Fraudulent Use of Account Number,85,15-02-2024 22:19:38,GMT,160.62,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,CDXMPCD4XFNR8HG2,visa,2024-03-20,20-03-2024 16:26:35,GMT,15-08-2024 19:45:40,BST,128.21,GBP,168.52,0.7608,visa,6,NotificationOfFraud,NG6DCMHCMM5DP4G2,Fraudulent Use of Account Number,30,15-02-2024 19:45:40,GMT,160.62,Ecommerce,CR,,,MY,462888,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,FRD6QDLQD2HSGHG2,mc,2024-03-20,20-03-2024 19:11:06,GMT,12-08-2024 00:41:47,BST,386.51,EUR,424.78,0.9099,mc,6,NotificationOfFraud,PRQVWHLCMM5DP4G2,Card Not Present Fraud,45,12-02-2024 00:41:47,GMT,386.51,Ecommerce,MY,,,NL,510008,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,VFNDHF4T44LJ7XB2,mc,2024-03-20,20-03-2024 19:11:13,GMT,12-08-2024 00:27:32,BST,361.19,JPY,2.53,142.66,mc,6,NotificationOfFraud,FS452VKPXGQDPPH2,Card Not Present Fraud,15,12-02-2024 00:27:32,GMT,361.19,Ecommerce,MY,,,NL,510008,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_03_20.json,dispute_report_2024_03_20.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,VMHPM752FJPF7C53,mc,2024-03-20,20-03-2024 19:11:19,GMT,12-08-2024 00:08:59,BST,394.63,USD,394.63,1.0,mc,6,NotificationOfFraud,RVP23VKPXGQDPPH2,Card Not Present Fraud,15,12-02-2024 00:08:59,GMT,394.63,Ecommerce,MY,,,NL,510008,,,1,0,False
Ingenico/TenUK1_USD/dispute_report_2024_03_16.json,dispute_report_2024_03_16.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,HRZQ943HFHSFQ632,mc,2024-03-16,16-03-2024 01:31:34,GMT,25-04-2024 01:31:34,BST,43.8,JPY,0.29,148.96,mc,4853,NotificationOfChargeback,TD5JLZBKXGQDPPH2,Cardholder dispute,0,24-02-2024 13:20:47,GMT,43.8,Ecommerce,US,,,US,512230,,,1,7,False
Ingenico/TenUK1_USD/dispute_report_2024_03_16.json,dispute_report_2024_03_16.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LS3GZ658V3MGX632,mc,2024-03-16,16-03-2024 09:32:52,GMT,25-04-2024 09:32:52,BST,129.19,GBP,167.95,0.7692,mc,4853,NotificationOfChargeback,WZHDJQ2G63CCH4G2,Cardholder dispute,0,23-02-2024 22:49:47,GMT,129.19,Ecommerce,US,,,US,521307,,,1,7,True
Ingenico/TenUK1_USD/dispute_report_2024_03_16.json,dispute_report_2024_03_16.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,LS3GZ658V3MGX632,mc,2024-03-16,16-03-2024 09:32:52,GMT,25-04-2024 09:32:52,BST,129.19,USD,129.19,1.0,mc,4853,InformationSupplied,WZHDJQ2G63CCH4G2,Cardholder dispute,0,23-02-2024 22:49:47,GMT,129.19,Ecommerce,US,,,US,521307,,,1,7,True
Ingenico/TenUK1_USD/dispute_report_2024_02_01.json,dispute_report_2024_02_01.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,BPLH5X937TP4J4C2,mc,2024-02-01,01-02-2024 17:03:44,GMT,12-03-2024 17:03:44,GMT,72.87,JPY,0.5,146.35,mc,4837.0,NotificationOfChargeback,V44D6RG6WGQDPPH2,No Cardholder Authorisation,15,04-01-2024 22:20:18,GMT,72.87,Ecommerce,US,,,MY,531591,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_02_01.json,dispute_report_2024_02_01.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,PZCNH9DNXRB99VB2,mc,2024-02-01,01-02-2024 17:03:44,GMT,12-03-2024 17:03:44,GMT,72.47,USD,72.47,1.0,mc,4837.0,NotificationOfChargeback,G54D6RG6WGQDPPH2,No Cardholder Authorisation,15,04-01-2024 21:47:43,GMT,72.47,Ecommerce,US,,,MY,531591,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_02_01.json,dispute_report_2024_02_01.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,PZCNH9DNXRB99VB2,mc,2024-02-01,01-02-2024 17:03:44,GMT,12-03-2024 17:03:44,GMT,72.47,JPY,0.5,146.35,mc,4837.0,Chargeback,G54D6RG6WGQDPPH2,No Cardholder Authorisation,15,04-01-2024 21:47:43,GMT,72.47,Ecommerce,US,,,MY,531591,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_02_01.json,dispute_report_2024_02_01.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,BPLH5X937TP4J4C2,mc,2024-02-01,01-02-2024 17:03:44,GMT,12-03-2024 17:03:44,GMT,72.87,EUR,77.73,0.9375,mc,4837.0,Chargeback,V44D6RG6WGQDPPH2,No Cardholder Authorisation,15,04-01-2024 22:20:18,GMT,72.87,Ecommerce,US,,,MY,531591,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_02_01.json,dispute_report_2024_02_01.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,XMBMHJC9352B7F32,mc,2024-02-01,01-02-2024 19:11:16,GMT,12-07-2024 22:20:32,BST,75.97,EUR,81.03,0.9375,mc,6.0,NotificationOfFraud,TD7CXMKSKM5DP4G2,Card Not Present Fraud,0,12-01-2024 22:20:32,GMT,75.97,Ecommerce,IL,,,IL,532610,,,1,0,False
Ingenico/TenUK1_USD/dispute_report_2024_04_23.json,dispute_report_2024_04_23.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,MT3P7WCN4NNNWPG2,visa,2024-04-23,23-04-2024 16:11:06,BST,11-05-2024 16:11:06,BST,73.41,EUR,79.55,0.9228,visa,10.4,NotificationOfChargeback,B79NBHBN73CCH4G2,Other Fraud-Card Absent Environment,50,06-03-2024 17:43:44,GMT,79.57,Ecommerce,BR,,,FR,497707,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_05_22.json,dispute_report_2024_05_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,JK2PCNSWFXNQ4932,mc,2024-05-22,22-05-2024 01:32:00,BST,01-07-2024 01:32:00,BST,89.85,USD,89.85,1.0,mc,4837,NotificationOfChargeback,DP959QCP2HQDPPH2,No Cardholder Authorisation,15,23-02-2024 10:05:56,GMT,89.85,Ecommerce,US,,,MY,552115,,,1,3,False
Ingenico/TenUK1_USD/dispute_report_2024_05_22.json,dispute_report_2024_05_22.json,Ingenico,TenUK1_USD,TenLifManLim,TenUK1_USD,JK2PCNSWFXNQ4932,mc,2024-05-22,22-05-2024 01:32:00,BST,01-07-2024 01:32:00,BST,89.85,EUR,98.47,0.9125,mc,4837,Chargeback,DP959QCP2HQDPPH2,No Cardholder Authorisation,15,23-02-2024 10:05:56,GMT,89.85,Ecommerce,US,,,MY,552115,,,1,3,False
